match_id,date,home_team,away_team,league,country,venue,kickoff_time,status,competition_stage
12716822,2025-05-10,Deportivo Abanca,Sevilla,Liga F,Spain,,10:30,Not started,29
12716842,2025-05-10,FC Levante Badalona,Valencia,Liga F,Spain,,09:45,Not started,29
12716843,2025-05-10,Levante UD,Madrid CFF,Liga F,Spain,,10:15,Not started,29
12716844,2025-05-10,Betis,Barcelona,Liga F,Spain,,11:45,Not started,29
12716833,2025-05-10,Real Madrid,Costa Adeje Tenerife,Liga F,Spain,,11:30,Not started,29
12716831,2025-05-10,Real Sociedad,Granada,Liga F,Spain,,09:30,Not started,29
12716823,2025-05-10,SD Eibar,Atletico Madrid,Liga F,Spain,,11:30,Not started,29
12767390,2025-05-10,NC Magra,ASO Chlef,Ligue 1,Algeria,,17:00,Ended,25
12767414,2025-05-10,USM Khenchela,MC Oran,Ligue 1,Algeria,,19:30,Ended,25
12767401,2025-05-10,JS Saoura,ES Mostaganem,Ligue 1,Algeria,,18:45,1st half,25
12797980,2025-05-10,Sabah FK,Şamaxı FK,Premier League,Azerbaijan,,16:15,Ended,18
12797984,2025-05-10,Səbail FK,Zirə FK,Premier League,Azerbaijan,,17:00,Ended,34
12797985,2025-05-10,Turan Tovuz,Neftçi Baku PFK,Premier League,Azerbaijan,,20:00,Ended,34
12570285,2025-05-10,Châteauroux,US Orléans,National,France,,20:15,Ended,33
12570278,2025-05-10,Dijon,US Boulogne Côte-d'Opale,National,France,,17:15,Ended,33
12570240,2025-05-10,FC Rouen,Paris 13 Atletico,National,France,,21:45,Ended,33
12570284,2025-05-10,FC Villefranche Beaujolais,Quevilly - Rouen Métropole,National,France,,17:00,Ended,33
12570286,2025-05-10,Nîmes Olympique,Aubagne,National,France,,18:00,Ended,33
12570257,2025-05-10,Sochaux,Bourg-en-Bresse,National,France,,19:15,Ended,33
12570281,2025-05-10,US Concarneau,Le Mans,National,France,,22:00,Ended,33
12570250,2025-05-10,Valenciennes,Nancy,National,France,,21:00,Ended,33
12523267,2025-05-10,Borussia Dortmund II U23,VfB Stuttgart II U21,3. Liga,Germany,,19:45,Ended,37
12523254,2025-05-10,Alemannia Aachen,1. FC Saarbrücken,3. Liga,Germany,,11:45,Ended,37
12523260,2025-05-10,Erzgebirge Aue,SV Sandhausen,3. Liga,Germany,,13:15,Ended,37
12523259,2025-05-10,F.C. Hansa Rostock,Energie Cottbus,3. Liga,Germany,,15:45,Ended,37
12523263,2025-05-10,SC Verl,TSV 1860 München,3. Liga,Germany,,14:15,Ended,37
12523261,2025-05-10,SV Waldhof Mannheim,SG Dynamo Dresden,3. Liga,Germany,,11:45,Ended,37
12523256,2025-05-10,FC Ingolstadt 04,SV Wehen Wiesbaden,3. Liga,Germany,,15:15,Ended,37
12523258,2025-05-10,SpVgg Unterhaching,Arminia Bielefeld,3. Liga,Germany,,13:00,Not started,37
12568403,2025-05-10,VfB Oldenburg,VfB Lübeck,Regionalliga North,Germany Amateur,,19:45,Ended,33
12568399,2025-05-10,SV Werder Bremen II U23,SSV Jeddeloh,Regionalliga North,Germany Amateur,,19:00,Ended,33
12568381,2025-05-10,Hamburger SV II U23,SC Weiche Flensburg 08,Regionalliga North,Germany Amateur,,20:15,Ended,33
12568380,2025-05-10,Blau-Weiss Lohne,TSV Havelse,Regionalliga North,Germany Amateur,,16:15,Ended,33
12568404,2025-05-10,SV Todesfelde,Bremer SV,Regionalliga North,Germany Amateur,,18:00,Ended,33
12568390,2025-05-10,Kickers Emden,Eintracht Norderstedt,Regionalliga North,Germany Amateur,,14:45,Ended,33
12505590,2025-05-10,FC Eilenburg,Chemnitzer,Regionalliga Northeast,Germany Amateur,,19:45,Ended,33
12505595,2025-05-10,Hertha BSC II U23,Berliner FC Dynamo,Regionalliga Northeast,Germany Amateur,,18:45,Ended,33
12505582,2025-05-10,FC Carl Zeiss Jena,ZFC Meuselwitz,Regionalliga Northeast,Germany Amateur,,10:30,Ended,33
12505598,2025-05-10,SV Babelsberg 03,FSV Luckenwalde,Regionalliga Northeast,Germany Amateur,,11:15,Ended,33
12505594,2025-05-10,1. FC Lokomotive Leipzig,VFC Plauen,Regionalliga Northeast,Germany Amateur,,15:45,Ended,33
12505584,2025-05-10,Hallescher,Hertha Zehlendorf,Regionalliga Northeast,Germany Amateur,,15:00,Not started,33
12505583,2025-05-10,VSG Altglienicke,FC Rot-Weiß Erfurt,Regionalliga Northeast,Germany Amateur,,12:15,Not started,33
12505588,2025-05-10,Viktoria Berlin,Greifswalder,Regionalliga Northeast,Germany Amateur,,14:15,Not started,33
12527980,2025-05-10,1. FC Bocholt,Eintracht Hohkeppel,Regionalliga West,Germany Amateur,,14:45,Ended,33
12527976,2025-05-10,1. FC Düren,SC Rot-Weiß Oberhausen,Regionalliga West,Germany Amateur,,15:30,Ended,33
12527977,2025-05-10,Borussia Mönchengladbach II U23,FC Gütersloh,Regionalliga West,Germany Amateur,,13:45,Ended,33
12527971,2025-05-10,FC Schalke 04 II U23,Fortuna Düsseldorf II U23,Regionalliga West,Germany Amateur,,14:30,Ended,33
12527975,2025-05-10,MSV Duisburg,KFC Uerdingen 05,Regionalliga West,Germany Amateur,,16:00,Canceled,33
12527982,2025-05-10,SC Wiedenbrück,SC Fortuna Köln,Regionalliga West,Germany Amateur,,11:45,Ended,33
12527969,2025-05-10,SV Rödinghausen,SC Paderborn 07 II,Regionalliga West,Germany Amateur,,14:15,Ended,33
12527973,2025-05-10,Wuppertaler SV,Sportfreunde Lotte,Regionalliga West,Germany Amateur,,12:15,Ended,33
12528129,2025-05-10,1. FSV Mainz 05 II U23,Stuttgarter Kickers,Regionalliga Southwest,Germany Amateur,,15:30,Ended,33
12528100,2025-05-10,1. Göppinger SV,Kickers Offenbach,Regionalliga Southwest,Germany Amateur,,16:00,Ended,33
12528101,2025-05-10,Eintracht Frankfurt II,SG Barockstadt Fulda-Lehnerz,Regionalliga Southwest,Germany Amateur,,16:00,Ended,33
12528099,2025-05-10,FC-Astoria Walldorf,FSV Frankfurt,Regionalliga Southwest,Germany Amateur,,15:15,Ended,33
12528098,2025-05-10,FC 08 Homburg,Bahlinger SC,Regionalliga Southwest,Germany Amateur,,14:00,Ended,33
12528097,2025-05-10,FC 08 Villingen,TSG Hoffenheim II U23,Regionalliga Southwest,Germany Amateur,,14:00,Ended,33
12528105,2025-05-10,FC Gießen,SGV Freiberg,Regionalliga Southwest,Germany Amateur,,16:30,Ended,33
12528130,2025-05-10,KSV Hessen Kassel,Eintracht Trier,Regionalliga Southwest,Germany Amateur,,16:15,Ended,33
12528090,2025-05-10,TSV Steinbach Haiger,SC Freiburg II U23,Regionalliga Southwest,Germany Amateur,,15:15,Ended,33
12457064,2025-05-10,DJK Vilzing,1. FC Schweinfurt 05,Regionalliga Bavaria,Germany Amateur,,19:30,Ended,33
12457140,2025-05-10,Bayern München II,Türkgücü München,Regionalliga Bavaria,Germany Amateur,,19:45,Ended,33
12457061,2025-05-10,FC Augsburg II,Eintracht Bamberg 2010,Regionalliga Bavaria,Germany Amateur,,18:30,Ended,33
12457146,2025-05-10,SV Viktoria Aschaffenburg,FV Illertissen,Regionalliga Bavaria,Germany Amateur,,18:00,Ended,33
12457138,2025-05-10,1. FC Nürnberg II,TSV Schwaben Augsburg,Regionalliga Bavaria,Germany Amateur,,13:30,Ended,33
12457060,2025-05-10,FC Würzburger Kickers,SpVgg Greuther Fürth II,Regionalliga Bavaria,Germany Amateur,,13:15,Ended,33
12457144,2025-05-10,SpVgg Hankofen-Hailing,SpVgg Bayreuth,Regionalliga Bavaria,Germany Amateur,,14:45,Ended,33
12457137,2025-05-10,TSV Aubstadt,TSV Buchbach,Regionalliga Bavaria,Germany Amateur,,12:00,Ended,33
12457139,2025-05-10,SpVgg Ansbach,SV Wacker Burghausen,Regionalliga Bavaria,Germany Amateur,,15:00,Ended,33
13597551,2025-05-10,Ashdod SC,Hapoel Ironi Kiryat Shmona,"Premier League, Relegation Round",Israel,,17:45,1st half,33
13597548,2025-05-10,Bnei Sakhnin,Maccabi Bney Reine,"Premier League, Relegation Round",Israel,,19:30,Not started,33
13597540,2025-05-10,Hapoel Hadera,Hapoel Jerusalem,"Premier League, Relegation Round",Israel,,18:45,1st half,33
13597579,2025-05-10,Ironi Tiberias,Maccabi Petach Tikva,"Premier League, Relegation Round",Israel,,19:00,1st half,33
13826344,2025-05-10,Messina,Foggia,"Serie C, Relegation Playoffs",Italy,,16:30,Ended,29
13826363,2025-05-10,Aurora Pro Patria,Pro Vercelli,"Serie C, Relegation Playoffs",Italy,,16:30,Ended,29
13826343,2025-05-10,Caldiero Terme,Triestina,"Serie C, Relegation Playoffs",Italy,,22:00,Not started,29
13826362,2025-05-10,Milan Futuro,SPAL,"Serie C, Relegation Playoffs",Italy,,19:45,Not started,29
13826345,2025-05-10,Sestri Levante,Lucchese,"Serie C, Relegation Playoffs",Italy,,20:45,Not started,29
13850482,2025-05-10,Virtus Entella,Avellino,Supercoppa Serie C,Italy,,17:30,1st half,1
12598084,2025-05-10,Bologna U20,Monza U20,Primavera 1,Italy,,16:15,Ended,37
12598082,2025-05-10,Empoli U20,Roma U20,Primavera 1,Italy,,19:30,Ended,37
12598077,2025-05-10,Inter U20,Sampdoria U20,Primavera 1,Italy,,12:15,Ended,37
12598073,2025-05-10,Sassuolo U20,Lecce U20,Primavera 1,Italy,,09:30,Ended,37
12598075,2025-05-10,Hellas Verona U20,Juventus U20,Primavera 1,Italy,,14:15,Ended,37
12598074,2025-05-10,Lazio U20,Fiorentina U20,Primavera 1,Italy,,14:00,Ended,37
12598070,2025-05-10,Udinese U20,Cremonese U20,Primavera 1,Italy,,16:30,Ended,37
12598069,2025-05-10,Torino U20,Milan U20,Primavera 1,Italy,,13:30,Not started,37
12598083,2025-05-10,Atalanta U20,Cagliari U20,Primavera 1,Italy,,12:30,Not started,37
13545736,2025-05-10,FK Zhenys,Kairat Almaty,Premier League,Kazakhstan,,17:00,Ended,20
13545651,2025-05-10,FC Kyzylzhar,Ulytau,Premier League,Kazakhstan,,10:00,Ended,8
13545648,2025-05-10,FC Turan,Atyrau,Premier League,Kazakhstan,,15:00,Ended,8
13545650,2025-05-10,Astana,FC Tobol,Premier League,Kazakhstan,,14:30,Ended,8
13545654,2025-05-10,Zhetysu Taldykorgan,FC Okzhetpes,Premier League,Kazakhstan,,10:15,Not started,8
13857283,2025-05-10,Sliema Wanderers,Floriana,"Premier League, Playoffs",Malta,,19:30,Ended,50
13857282,2025-05-10,Birkirkara,Ħamrun Spartans,"Premier League, Playoffs",Malta,,17:15,2nd half,29
12246915,2025-05-10,Tampines Rovers,Young Lions,Premier League,Singapore,,13:15,Ended,34
12246920,2025-05-10,Tanjong Pagar United,Lion City Sailors,Premier League,Singapore,,12:15,Ended,34
12246911,2025-05-10,Balestier Khalsa,Brunei DPMM,Premier League,Singapore,,09:30,Not started,34
12246921,2025-05-10,Geylang International,Albirex Niigata Singapore,Premier League,Singapore,,14:00,Not started,34
13850479,2025-05-10,AS Soliman,ES Zarzis,Ligue 1,Tunisia,,18:15,Ended,29
13850480,2025-05-10,EGS Gafsa,Avenir Sportif De Gabes,Ligue 1,Tunisia,,18:30,Ended,29
13851454,2025-05-10,JS Omrane,US Ben Guerdane,Ligue 1,Tunisia,,16:45,Ended,29
13850478,2025-05-10,US Tataouine,Stade Tunisien,Ligue 1,Tunisia,,15:00,Ended,29
12481988,2025-05-10,Zorya Luhansk,Shakhtar Donetsk,Premier League,Ukraine,,12:00,Ended,28
12481973,2025-05-10,Polissya Zhytomyr,Dynamo Kyiv,Premier League,Ukraine,,17:45,Ended,28
12481990,2025-05-10,Vorskla Poltava,Chornomorets Odesa,Premier League,Ukraine,,10:00,Ended,28
12481974,2025-05-10,Obolon Kyiv,LNZ Cherkasy,Premier League,Ukraine,,13:00,Ended,28
12481981,2025-05-10,Rukh Lviv,Veres Rivne,Premier League,Ukraine,,18:30,Ended,28
12481984,2025-05-10,FC Kryvbas Kryvyi Rih,Kolos Kovalivka,Premier League,Ukraine,,12:15,Not started,28
12436566,2025-05-11,Fulham,Everton,Premier League,England,,14:15,Ended,36
12436564,2025-05-11,Ipswich Town,Brentford,Premier League,England,,18:30,Ended,36
12436575,2025-05-11,Southampton,Man City,Premier League,England,,15:15,Ended,36
12436581,2025-05-11,Wolverhampton,Brighton & Hove Albion,Premier League,England,,16:00,Ended,36
12436570,2025-05-11,Bournemouth,Aston Villa,Premier League,England,,16:15,Halftime,36
12436573,2025-05-11,Newcastle,Chelsea,Premier League,England,,10:30,Not started,36
12436569,2025-05-11,Man United,West Ham United,Premier League,England,,13:00,Not started,36
12436574,2025-05-11,Nottingham Forest,Leicester City,Premier League,England,,16:00,Not started,36
12436583,2025-05-11,Tottenham,Crystal Palace,Premier League,England,,12:45,Not started,36
12436568,2025-05-11,Liverpool,Arsenal,Premier League,England,,18:15,Not started,36
12501510,2025-05-11,Como,Cagliari,Serie A,Italy,,13:30,Ended,36
12501530,2025-05-11,Lazio,Juventus,Serie A,Italy,,19:30,2nd half,36
12501515,2025-05-11,Empoli,Parma,Serie A,Italy,,21:00,Not started,36
12501533,2025-05-11,Udinese,Monza,Serie A,Italy,,13:15,Not started,36
12501524,2025-05-11,Hellas Verona,Lecce,Serie A,Italy,,14:30,Not started,36
12501529,2025-05-11,Torino,Inter Milan,Serie A,Italy,,15:45,Not started,36
12501531,2025-05-11,Napoli,Genoa,Serie A,Italy,,19:45,Not started,36
12437494,2025-05-11,Valencia,Getafe,LaLiga,Spain,,15:45,Ended,35
12437548,2025-05-11,Celta Vigo,Sevilla,LaLiga,Spain,,15:30,Ended,35
12437551,2025-05-11,Girona,Villarreal,LaLiga,Spain,,16:00,Halftime,35
12437554,2025-05-11,Mallorca,Real Valladolid,LaLiga,Spain,,19:30,Halftime,35
12437544,2025-05-11,Atletico Madrid,Real Sociedad,LaLiga,Spain,,19:15,Not started,35
12437579,2025-05-11,Leganés,Espanyol,LaLiga,Spain,,16:15,Not started,35
12437545,2025-05-11,Barcelona,Real Madrid,LaLiga,Spain,,17:00,Not started,35
12437501,2025-05-11,Athletic Club,Deportivo Alavés,LaLiga,Spain,,16:15,Not started,35
12437547,2025-05-11,Betis,Osasuna,LaLiga,Spain,,19:15,Not started,35
12499535,2025-05-11,1. FC Union Berlin,1. FC Heidenheim,Bundesliga,Germany,,17:15,Ended,33
12499538,2025-05-11,Holstein Kiel,SC Freiburg,Bundesliga,Germany,,14:45,Ended,33
12499532,2025-05-11,SV Werder Bremen,Leipzig,Bundesliga,Germany,,17:30,Ended,33
12499536,2025-05-11,VfL Bochum 1848,1. FSV Mainz 05,Bundesliga,Germany,,13:15,Ended,33
12499528,2025-05-11,FC Bayern München,Borussia M'gladbach,Bundesliga,Germany,,19:30,Halftime,33
12499525,2025-05-11,Bayer 04 Leverkusen,Borussia Dortmund,Bundesliga,Germany,,13:45,Not started,33
12499530,2025-05-11,Eintracht Frankfurt,FC St. Pauli,Bundesliga,Germany,,17:45,Not started,33
12499526,2025-05-11,VfB Stuttgart,FC Augsburg,Bundesliga,Germany,,19:15,Not started,33
12450182,2025-05-11,AS Monaco,Olympique Lyonnais,Ligue 1,France,,22:30,Not started,33
12450186,2025-05-11,Angers,RC Strasbourg,Ligue 1,France,,23:30,Not started,33
12450178,2025-05-11,Auxerre,Nantes,Ligue 1,France,,20:30,Not started,33
12450199,2025-05-11,Le Havre,Olympique de Marseille,Ligue 1,France,,22:30,Not started,33
12450276,2025-05-11,Montpellier,PSG,Ligue 1,France,,20:45,Not started,33
12450184,2025-05-11,Stade Brestois,Lille,Ligue 1,France,,22:30,Not started,33
12450269,2025-05-11,Stade Rennais,Nice,Ligue 1,France,,23:00,Not started,33
12450172,2025-05-11,Stade de Reims,Saint-Étienne,Ligue 1,France,,20:45,Not started,33
12450191,2025-05-11,Toulouse,RC Lens,Ligue 1,France,,21:00,Not started,33
12465963,2025-05-11,Mirandés,CD Castellón,LaLiga 2,Spain,,15:45,Ended,39
12465959,2025-05-11,Sporting Gijón,Deportivo La Coruña,LaLiga 2,Spain,,13:45,Ended,39
12465962,2025-05-11,Burgos Club de Fútbol,Córdoba,LaLiga 2,Spain,,20:45,Halftime,39
12465969,2025-05-11,Elche,Levante UD,LaLiga 2,Spain,,18:15,Halftime,39
12465967,2025-05-11,Real Zaragoza,FC Cartagena,LaLiga 2,Spain,,19:30,Not started,39
12465966,2025-05-11,Racing de Santander,Real Oviedo,LaLiga 2,Spain,,14:15,Not started,39
12465960,2025-05-11,Albacete Balompié,Huesca,LaLiga 2,Spain,,17:45,Not started,39
12465965,2025-05-11,CD Eldense,Málaga,LaLiga 2,Spain,,16:45,Not started,39
12465964,2025-05-11,CD Tenerife,Racing de Ferrol,LaLiga 2,Spain,,19:30,Not started,39
12499160,2025-05-11,Fortuna Düsseldorf,FC Schalke 04,2. Bundesliga,Germany,,12:15,Ended,33
12499250,2025-05-11,SC Paderborn 07,1. FC Magdeburg,2. Bundesliga,Germany,,12:30,Ended,33
12499175,2025-05-11,SV 07 Elversberg,Eintracht Braunschweig,2. Bundesliga,Germany,,11:00,Ended,33
12499153,2025-05-11,Hamburger SV,SSV Ulm 1846,2. Bundesliga,Germany,,22:15,Not started,33
12499166,2025-05-11,1. FC Kaiserslautern,Darmstadt 98,2. Bundesliga,Germany,,16:00,Not started,33
12499164,2025-05-11,Hannover 96,SpVgg Greuther Fürth,2. Bundesliga,Germany,,14:45,Not started,33
12499174,2025-05-11,SSV Jahn Regensburg,Karlsruher SC,2. Bundesliga,Germany,,14:15,Not started,33
12450710,2025-05-11,Annecy,Grenoble Foot 38,Ligue 2,France,,17:00,Ended,34
12450702,2025-05-11,Bastia,Caen,Ligue 2,France,,16:15,Ended,34
12450707,2025-05-11,Lorient,FC Martigues,Ligue 2,France,,19:30,Ended,34
12450708,2025-05-11,Paris,Ajaccio,Ligue 2,France,,16:30,Ended,34
12450706,2025-05-11,Pau,Guingamp,Ligue 2,France,,19:00,Ended,34
12450711,2025-05-11,Red Star,USL Dunkerque,Ligue 2,France,,18:00,Ended,34
