id,home_team,away_team,league,country,start_timestamp,start_time,status,venue,round,source
12436577,Aston Villa,Tottenham Hotspur,Premier League,England,1747422900,21:15,Not started,,37,api
12436582,Chelsea,Manchester United,Premier League,England,1747431900,23:45,Not started,,37,api
12436579,Everton,Southampton,Premier League,England,1747564200,12:30,Not started,,37,api
12499397,1. FC Heidenheim,SV Werder Bremen,Bundesliga,Germany,1747495800,17:30,Not started,,34,api
12499435,1. FSV Mainz 05,Bayer 04 Leverkusen,Bundesliga,Germany,1747489500,15:45,Not started,,34,api
12499542,Borussia Dortmund,Holstein Kiel,Bundesliga,Germany,1747493100,16:45,Not started,,34,api
12499447,Borussia M'gladbach,VfL Wolfsburg,Bundesliga,Germany,1747488600,15:30,Not started,,34,api
12499425,FC Augsburg,1. FC Union Berlin,Bundesliga,Germany,1747497600,18:00,Not started,,34,api
12499456,FC St. Pauli,VfL Bochum 1848,Bundesliga,Germany,1747480500,13:15,Not started,,34,api
12499539,RB Leipzig,VfB Stuttgart,Bundesliga,Germany,1747485900,14:45,Not started,,34,api
12499412,SC Freiburg,Eintracht Frankfurt,Bundesliga,Germany,1747496700,17:45,Not started,,34,api
12499543,TSG Hoffenheim,FC Bayern München,Bundesliga,Germany,1747479600,13:00,Not started,,34,api
12450189,Lille,Stade de Reims,Ligue 1,France,1747503900,19:45,Not started,,34,api
12450272,Nantes,Montpellier,Ligue 1,France,1747501200,19:00,Not started,,34,api
12450187,Nice,Stade Brestois,Ligue 1,France,1747501200,19:00,Not started,,34,api
12450190,Olympique Lyonnais,Angers,Ligue 1,France,1747517400,23:30,Not started,,34,api
12450192,Olympique de Marseille,Stade Rennais,Ligue 1,France,1747503000,19:30,Not started,,34,api
12450275,Paris Saint-Germain,Auxerre,Ligue 1,France,1747517400,23:30,Not started,,34,api
12450181,RC Lens,AS Monaco,Ligue 1,France,1747499400,18:30,Not started,,34,api
12450176,RC Strasbourg,Le Havre,Ligue 1,France,1747505700,20:15,Not started,,34,api
12450273,Saint-Étienne,Toulouse,Ligue 1,France,1747502100,19:15,Not started,,34,api
12513667,AVS - Futebol SAD,Moreirense,Liga Portugal Betclic,Portugal,1747488600,15:30,Not started,,34,api
12513644,Estoril Praia,CF Estrela Amadora,Liga Portugal Betclic,Portugal,1747486800,15:00,Not started,,34,api
12513668,FC Arouca,Boavista,Liga Portugal Betclic,Portugal,1747495800,17:30,Not started,,34,api
12513641,FC Porto,CD Nacional,Liga Portugal Betclic,Portugal,1747485000,14:30,Not started,,34,api
12513678,Famalicão,Casa Pia,Liga Portugal Betclic,Portugal,1747490400,16:00,Not started,,34,api
12513640,Rio Ave,Gil Vicente,Liga Portugal Betclic,Portugal,1747487700,15:15,Not started,,34,api
12513654,SC Farense,Santa Clara,Liga Portugal Betclic,Portugal,1747484100,14:15,Not started,,34,api
12513681,Sporting,Vitória SC,Liga Portugal Betclic,Portugal,1747487700,15:15,Not started,,34,api
12513675,Sporting Braga,Benfica,Liga Portugal Betclic,Portugal,1747486800,15:00,Not started,,34,api
13473426,Ceará,Sport Recife,Brasileirão Betano,Brazil,1747512000,22:00,Not started,,9,api
13473419,Vasco da Gama,Fortaleza,Brasileirão Betano,Brazil,1747512900,22:15,Not started,,9,api
13473421,São Paulo,Grêmio,Brasileirão Betano,Brazil,1747523700,01:15,Not started,,9,api
12528127,Adana Demirspor,Hatayspor,Trendyol Süper Lig,Turkey,1747501200,19:00,Not started,,36,api
13631434,Royal Antwerp FC,Royale Union Saint-Gilloise,"Pro League, Championship Round",Belgium,1747509300,21:15,Not started,,9,api
13631430,RSC Anderlecht,Club Brugge KV,"Pro League, Championship Round",Belgium,1747558800,11:00,Not started,,9,api
13631440,Oud-Heverlee Leuven,KVC Westerlo,"Pro League, Conference League Playoffs",Belgium,1747416600,19:30,Not started,,9,api
13631438,Standard Liège,FCV Dender,"Pro League, Conference League Playoffs",Belgium,1747503900,19:45,Not started,,9,api
13765455,Celtic,St. Mirren,"Scottish Premiership, Championship Round",Scotland,1747488600,15:30,Not started,,38,api
